Visit,Discount,Target,Distant,Income,Gender
0,0,0,4.866538271,190,0
1,35,0,4.866538271,190,0
0,99,1,4.866538271,190,0
1,0,0,4.866538271,190,0
0,20,0,4.866538271,190,0
1,0,1,4.866538271,190,0
0,0,1,4.866538271,190,0
0,0,1,4.866538271,190,0
0,66,0,4.866538271,190,0
0,0,1,4.866538271,190,0
0,0,0,4.866538271,190,0
1,85,1,4.866538271,190,0
0,96,0,4.866538271,190,0
0,9,1,4.866538271,190,0
2,35,1,4.866538271,190,0
0,0,1,4.866538271,190,0
0,42,0,4.866538271,190,0
2,47,0,4.866538271,190,0
0,93,1,4.866538271,190,0
0,33,1,4.866538271,190,0
0,93,0,4.866538271,190,0
1,67,1,4.866538271,190,0
0,58,0,4.866538271,190,0
0,0,0,4.866538271,190,0
1,43,1,4.866538271,190,0
0,39,0,4.866538271,190,0
0,79,1,5.189080966,63,1
0,0,1,5.189080966,63,1
0,0,1,5.189080966,63,1
1,89,0,5.189080966,63,1
0,8,0,5.189080966,63,1
0,63,1,5.189080966,63,1
0,43,0,5.189080966,63,1
0,0,0,5.189080966,63,1
0,97,0,5.189080966,63,1
1,32,0,5.189080966,63,1
1,0,0,5.189080966,63,1
1,0,1,5.189080966,63,1
0,77,1,5.189080966,63,1
0,88,0,5.189080966,63,1
0,72,0,5.189080966,63,1
1,84,1,5.189080966,63,1
0,13,0,5.189080966,63,1
0,95,0,5.189080966,63,1
1,0,0,5.189080966,63,1
1,93,0,5.189080966,63,1
0,30,0,5.189080966,63,1
1,0,0,5.189080966,63,1
1,53,0,5.189080966,63,1
0,0,1,5.189080966,63,1
0,83,0,5.189080966,63,1
1,36,1,5.189080966,63,1
0,46,1,5.189080966,63,1
1,0,1,5.189080966,63,1
1,35,1,5.189080966,63,1
0,25,0,5.189080966,63,1
0,0,0,5.189080966,63,1
1,0,0,5.189080966,63,1
0,5,0,5.189080966,63,1
0,0,1,5.189080966,63,1
0,0,1,5.189080966,63,1
0,16,0,5.189080966,63,1
0,0,1,5.189080966,63,1
0,0,0,5.189080966,63,1
1,57,0,5.189080966,63,1
0,0,1,5.189080966,63,1
0,56,0,5.189080966,63,1
0,0,1,5.189080966,63,1
0,0,0,5.189080966,63,1
0,38,1,5.189080966,63,1
0,86,1,5.189080966,63,1
0,2,0,5.189080966,63,1
0,0,1,5.189080966,63,1
0,0,1,5.189080966,63,1
0,40,1,5.189080966,63,1
0,0,1,5.189080966,63,1
0,21,1,3.436695566,159,0
0,0,0,3.436695566,159,0
0,95,0,3.436695566,159,0
0,69,1,3.436695566,159,0
1,8,1,3.436695566,159,0
0,48,1,3.436695566,159,0
0,9,1,3.436695566,159,0
0,0,0,3.436695566,159,0
2,76,0,3.436695566,159,0
1,76,1,3.436695566,159,0
2,70,0,3.436695566,159,0
0,0,1,3.436695566,159,0
0,0,1,3.436695566,159,0
0,5,1,3.436695566,159,0
2,96,1,3.436695566,159,0
0,27,0,3.436695566,159,0
0,0,0,3.436695566,159,0
1,69,0,3.436695566,159,0
1,0,1,3.436695566,159,0
1,90,0,3.436695566,159,0
0,97,1,3.436695566,159,0
0,34,1,3.436695566,159,0
1,33,1,3.436695566,159,0
0,84,0,3.436695566,159,0
0,90,1,3.436695566,159,0
0,0,0,3.436695566,159,0
0,0,1,3.436695566,159,0
2,0,0,3.436695566,159,0
0,0,1,3.436695566,159,0
2,59,0,3.436695566,159,0
0,2,1,3.436695566,159,0
0,97,0,3.436695566,159,0
0,47,1,3.436695566,159,0
0,0,1,3.436695566,159,0
1,0,0,3.436695566,159,0
1,0,0,3.436695566,159,0
0,0,0,3.436695566,159,0
0,2,1,3.436695566,159,0
0,56,1,3.436695566,159,0
0,17,0,3.436695566,159,0
2,0,0,3.436695566,159,0
0,42,0,3.436695566,159,0
0,0,1,3.436695566,159,0
1,0,1,3.436695566,159,0
1,46,0,3.436695566,159,0
0,0,1,3.436695566,159,0
2,0,0,3.436695566,159,0
0,8,0,3.436695566,159,0
1,65,0,3.436695566,159,0
1,1,1,3.436695566,159,0
1,97,0,5.819512664,223,0
0,0,1,5.819512664,223,0
0,77,0,5.819512664,223,0
0,10,0,5.819512664,223,0
0,67,1,5.819512664,223,0
1,6,1,5.819512664,223,0
0,0,1,5.819512664,223,0
0,2,1,5.819512664,223,0
0,0,1,5.819512664,223,0
1,7,1,5.819512664,223,0
1,10,1,5.819512664,223,0
1,0,1,5.819512664,223,0
0,62,0,5.819512664,223,0
1,0,1,5.819512664,223,0
0,0,1,5.819512664,223,0
3,62,1,5.819512664,223,0
0,0,1,5.819512664,223,0
2,3,0,5.819512664,223,0
1,70,0,5.819512664,223,0
1,26,0,5.819512664,223,0
0,0,0,5.819512664,223,0
2,4,1,5.819512664,223,0
1,1,0,5.819512664,223,0
2,96,1,5.819512664,223,0
0,0,0,5.819512664,223,0
2,83,1,5.819512664,223,0
0,0,0,5.819512664,223,0
1,0,1,5.819512664,223,0
1,14,0,5.819512664,223,0
0,0,0,5.819512664,223,0
1,0,1,5.819512664,223,0
0,0,1,5.819512664,223,0
0,0,0,5.819512664,223,0
1,0,0,5.819512664,223,0
3,0,1,5.819512664,223,0
0,73,1,5.819512664,223,0
0,0,1,5.819512664,223,0
1,31,0,5.819512664,223,0
0,21,0,5.819512664,223,0
3,96,0,5.819512664,223,0
1,0,1,5.819512664,223,0
2,60,1,5.819512664,223,0
2,0,0,5.819512664,223,0
1,0,1,5.819512664,223,0
1,74,1,5.819512664,223,0
1,0,0,5.819512664,223,0
0,0,0,5.819512664,223,0
0,53,0,5.819512664,223,0
2,75,1,5.819512664,223,0
1,0,0,5.819512664,223,0
0,0,1,6.920070801,170,0
0,0,0,6.920070801,170,0
0,23,1,6.920070801,170,0
0,42,0,6.920070801,170,0
0,87,1,6.920070801,170,0
0,59,1,6.920070801,170,0
0,0,1,6.920070801,170,0
1,1,1,6.920070801,170,0
2,0,1,6.920070801,170,0
2,0,0,6.920070801,170,0
0,0,0,6.920070801,170,0
2,0,1,6.920070801,170,0
1,90,1,6.920070801,170,0
1,0,1,6.920070801,170,0
1,76,0,6.920070801,170,0
0,0,1,6.920070801,170,0
0,88,0,6.920070801,170,0
1,69,0,6.920070801,170,0
0,24,1,6.920070801,170,0
2,0,1,6.920070801,170,0
0,0,1,6.920070801,170,0
0,80,0,6.920070801,170,0
1,0,1,6.920070801,170,0
0,0,0,6.920070801,170,0
0,70,0,6.920070801,170,0
0,0,1,6.920070801,170,0
2,0,0,6.920070801,170,0
0,0,1,6.920070801,170,0
0,0,0,6.920070801,170,0
0,0,1,6.920070801,170,0
1,19,0,6.920070801,170,0
0,15,0,6.920070801,170,0
0,66,0,6.920070801,170,0
1,35,1,6.920070801,170,0
0,39,0,6.920070801,170,0
0,95,1,6.920070801,170,0
1,46,1,6.920070801,170,0
1,0,0,6.920070801,170,0
0,56,0,6.920070801,170,0
0,58,1,6.920070801,170,0
0,0,0,6.920070801,170,0
1,0,0,6.920070801,170,0
0,0,1,6.920070801,170,0
0,83,1,6.920070801,170,0
0,0,1,6.920070801,170,0
1,27,0,6.920070801,170,0
1,0,1,6.920070801,170,0
1,0,0,6.920070801,170,0
1,3,0,6.920070801,170,0
0,0,0,6.920070801,170,0
0,7,0,7.172220346,91,1
0,33,1,7.172220346,91,1
0,82,0,7.172220346,91,1
0,70,0,7.172220346,91,1
1,14,0,7.172220346,91,1
0,80,1,7.172220346,91,1
0,0,0,7.172220346,91,1
0,56,1,7.172220346,91,1
0,0,0,7.172220346,91,1
1,24,1,7.172220346,91,1
1,64,0,7.172220346,91,1
0,32,0,7.172220346,91,1
0,0,0,7.172220346,91,1
1,0,1,7.172220346,91,1
0,49,1,7.172220346,91,1
0,0,1,7.172220346,91,1
0,70,1,7.172220346,91,1
0,71,0,7.172220346,91,1
1,97,0,7.172220346,91,1
0,46,0,7.172220346,91,1
0,20,0,7.172220346,91,1
0,55,0,7.172220346,91,1
0,67,1,7.172220346,91,1
0,0,1,7.172220346,91,1
1,43,0,7.172220346,91,1
0,0,0,7.172220346,91,1
0,16,1,7.172220346,91,1
0,6,0,7.172220346,91,1
0,45,0,7.172220346,91,1
1,0,1,7.172220346,91,1
0,23,1,7.172220346,91,1
0,0,0,7.172220346,91,1
0,48,1,7.172220346,91,1
2,45,1,7.172220346,91,1
1,33,1,7.172220346,91,1
0,0,1,7.172220346,91,1
0,100,0,7.172220346,91,1
1,5,1,7.172220346,91,1
0,0,0,7.172220346,91,1
0,6,0,7.172220346,91,1
1,0,1,7.172220346,91,1
0,0,0,7.172220346,91,1
0,64,0,7.172220346,91,1
0,0,0,7.172220346,91,1
0,0,0,7.172220346,91,1
0,0,0,7.172220346,91,1
0,36,1,7.172220346,91,1
0,0,1,7.172220346,91,1
0,59,1,7.172220346,91,1
0,90,0,7.172220346,91,1
2,65,1,10.08389537,157,0
0,33,0,10.08389537,157,0
1,15,1,10.08389537,157,0
3,0,1,10.08389537,157,0
0,39,0,10.08389537,157,0
1,0,1,10.08389537,157,0
2,82,0,10.08389537,157,0
1,0,0,10.08389537,157,0
0,0,0,10.08389537,157,0
0,0,1,10.08389537,157,0
0,0,0,10.08389537,157,0
1,0,1,10.08389537,157,0
1,74,0,10.08389537,157,0
0,0,1,10.08389537,157,0
0,94,1,10.08389537,157,0
0,0,0,10.08389537,157,0
0,74,1,10.08389537,157,0
0,0,1,10.08389537,157,0
0,0,0,10.08389537,157,0
0,0,0,10.08389537,157,0
1,19,0,10.08389537,157,0
0,0,0,10.08389537,157,0
0,0,1,10.08389537,157,0
1,54,0,10.08389537,157,0
2,0,1,10.08389537,157,0
0,11,1,10.08389537,157,0
0,44,1,10.08389537,157,0
0,65,1,10.08389537,157,0
1,89,0,10.08389537,157,0
0,80,0,10.08389537,157,0
1,0,0,10.08389537,157,0
1,33,0,10.08389537,157,0
0,56,0,10.08389537,157,0
0,16,0,10.08389537,157,0
0,60,0,10.08389537,157,0
0,89,1,10.08389537,157,0
0,0,0,10.08389537,157,0
2,0,1,10.08389537,157,0
0,0,1,10.08389537,157,0
0,2,1,10.08389537,157,0
0,0,0,10.08389537,157,0
0,47,0,10.08389537,157,0
0,0,0,10.08389537,157,0
0,22,0,10.08389537,157,0
0,92,0,10.08389537,157,0
0,3,1,10.08389537,157,0
0,87,1,10.08389537,157,0
0,73,1,10.08389537,157,0
2,84,1,10.08389537,157,0
0,60,0,10.08389537,157,0
2,97,0,6.994641682,277,1
0,0,1,6.994641682,277,1
1,53,1,6.994641682,277,1
0,0,0,6.994641682,277,1
2,32,1,6.994641682,277,1
1,96,1,6.994641682,277,1
1,70,0,6.994641682,277,1
2,90,0,6.994641682,277,1
0,43,1,6.994641682,277,1
0,46,1,6.994641682,277,1
1,0,0,6.994641682,277,1
0,19,0,6.994641682,277,1
1,91,0,6.994641682,277,1
1,40,0,6.994641682,277,1
0,100,1,6.994641682,277,1
3,72,1,6.994641682,277,1
1,69,1,6.994641682,277,1
1,93,0,6.994641682,277,1
0,0,0,6.994641682,277,1
2,26,0,6.994641682,277,1
1,0,0,6.994641682,277,1
0,0,1,6.994641682,277,1
1,0,0,6.994641682,277,1
1,0,0,6.994641682,277,1
0,89,0,6.994641682,277,1
0,0,1,6.994641682,277,1
0,0,1,6.994641682,277,1
0,0,1,6.994641682,277,1
0,35,0,6.994641682,277,1
0,0,1,6.994641682,277,1
0,0,0,6.994641682,277,1
0,20,0,6.994641682,277,1
0,79,1,6.994641682,277,1
1,39,0,6.994641682,277,1
0,0,1,6.994641682,277,1
1,0,0,6.994641682,277,1
1,0,0,6.994641682,277,1
0,0,1,6.994641682,277,1
0,0,1,6.994641682,277,1
1,0,1,6.994641682,277,1
3,0,0,6.994641682,277,1
1,77,0,6.994641682,277,1
0,0,1,6.994641682,277,1
0,99,1,6.994641682,277,1
1,0,1,6.994641682,277,1
0,32,0,6.994641682,277,1
0,0,0,6.994641682,277,1
0,0,0,6.994641682,277,1
0,0,1,6.994641682,277,1
1,70,0,6.994641682,277,1
1,0,1,7.857050996,54,1
2,0,1,7.857050996,54,1
1,0,1,7.857050996,54,1
0,93,1,7.857050996,54,1
0,0,1,7.857050996,54,1
0,0,1,7.857050996,54,1
0,23,0,7.857050996,54,1
0,20,1,7.857050996,54,1
1,95,1,7.857050996,54,1
0,0,1,7.857050996,54,1
0,0,0,7.857050996,54,1
0,0,0,7.857050996,54,1
0,0,1,7.857050996,54,1
0,70,1,7.857050996,54,1
1,0,1,7.857050996,54,1
0,0,1,7.857050996,54,1
0,18,0,7.857050996,54,1
0,36,0,7.857050996,54,1
1,0,1,7.857050996,54,1
1,85,0,7.857050996,54,1
1,80,0,7.857050996,54,1
0,0,0,7.857050996,54,1
0,0,1,7.857050996,54,1
0,84,0,7.857050996,54,1
0,18,1,7.857050996,54,1
0,53,1,7.857050996,54,1
0,25,0,7.857050996,54,1
0,83,0,7.857050996,54,1
0,0,0,7.857050996,54,1
0,0,0,7.857050996,54,1
0,0,1,7.857050996,54,1
0,61,1,7.857050996,54,1
1,0,1,7.857050996,54,1
1,54,1,7.857050996,54,1
0,0,1,7.857050996,54,1
1,64,1,7.857050996,54,1
0,81,1,7.857050996,54,1
0,2,1,7.857050996,54,1
0,0,1,7.857050996,54,1
0,0,1,7.857050996,54,1
0,0,0,7.857050996,54,1
0,42,1,7.857050996,54,1
0,82,0,7.857050996,54,1
0,0,1,7.857050996,54,1
0,0,1,7.857050996,54,1
0,100,1,7.857050996,54,1
0,0,0,7.857050996,54,1
0,25,0,7.857050996,54,1
0,0,1,7.857050996,54,1
0,0,0,7.857050996,54,1
1,31,0,11.90535102,45,1
0,0,0,11.90535102,45,1
1,29,0,11.90535102,45,1
0,0,0,11.90535102,45,1
0,0,1,11.90535102,45,1
0,54,0,11.90535102,45,1
0,66,0,11.90535102,45,1
0,89,0,11.90535102,45,1
0,0,1,11.90535102,45,1
0,0,0,11.90535102,45,1
0,91,1,11.90535102,45,1
0,13,1,11.90535102,45,1
1,54,1,11.90535102,45,1
0,29,1,11.90535102,45,1
1,68,0,11.90535102,45,1
0,0,0,11.90535102,45,1
2,18,0,11.90535102,45,1
0,82,0,11.90535102,45,1
0,44,0,11.90535102,45,1
0,70,0,11.90535102,45,1
0,0,1,11.90535102,45,1
1,47,0,11.90535102,45,1
0,50,1,11.90535102,45,1
0,0,1,11.90535102,45,1
0,9,1,11.90535102,45,1
0,0,0,11.90535102,45,1
1,26,0,11.90535102,45,1
0,77,1,11.90535102,45,1
0,0,1,11.90535102,45,1
0,0,1,11.90535102,45,1
0,71,0,11.90535102,45,1
0,41,0,11.90535102,45,1
0,0,0,11.90535102,45,1
0,14,0,11.90535102,45,1
0,71,1,11.90535102,45,1
0,35,1,11.90535102,45,1
1,0,0,11.90535102,45,1
0,25,0,11.90535102,45,1
2,0,0,11.90535102,45,1
1,0,1,11.90535102,45,1
0,36,1,11.90535102,45,1
1,50,1,11.90535102,45,1
0,51,1,11.90535102,45,1
0,25,1,11.90535102,45,1
0,10,0,11.90535102,45,1
0,0,0,11.90535102,45,1
0,0,0,11.90535102,45,1
0,63,0,11.90535102,45,1
0,27,0,11.90535102,45,1
0,89,0,11.90535102,45,1
0,41,1,4.940976763,89,0
1,0,0,4.940976763,89,0
1,53,0,4.940976763,89,0
1,74,0,4.940976763,89,0
1,15,1,4.940976763,89,0
0,50,0,4.940976763,89,0
0,86,0,4.940976763,89,0
0,0,0,4.940976763,89,0
2,0,1,4.940976763,89,0
0,82,1,4.940976763,89,0
1,0,1,4.940976763,89,0
0,16,0,4.940976763,89,0
0,0,1,4.940976763,89,0
0,10,0,4.940976763,89,0
2,89,0,4.940976763,89,0
0,0,0,4.940976763,89,0
0,27,1,4.940976763,89,0
0,80,1,4.940976763,89,0
0,0,1,4.940976763,89,0
0,0,1,4.940976763,89,0
1,0,0,4.940976763,89,0
0,61,1,4.940976763,89,0
1,0,1,4.940976763,89,0
0,0,0,4.940976763,89,0
0,0,1,4.940976763,89,0
3,4,1,4.940976763,89,0
0,0,1,4.940976763,89,0
0,99,0,4.940976763,89,0
1,0,0,4.940976763,89,0
1,0,1,4.940976763,89,0
1,97,0,4.940976763,89,0
0,0,1,4.940976763,89,0
0,11,0,4.940976763,89,0
0,0,0,4.940976763,89,0
0,22,1,4.940976763,89,0
1,0,0,4.940976763,89,0
0,44,0,4.940976763,89,0
0,68,1,4.940976763,89,0
4,0,0,4.940976763,89,0
0,66,0,4.940976763,89,0
0,0,1,4.940976763,89,0
0,2,0,4.940976763,89,0
0,68,0,4.940976763,89,0
0,0,1,4.940976763,89,0
1,0,0,4.940976763,89,0
0,0,0,4.940976763,89,0
0,0,1,4.940976763,89,0
1,0,1,4.940976763,89,0
1,0,1,4.940976763,89,0
0,37,1,4.940976763,89,0
0,90,1,8.152500139,49,0
0,0,0,8.152500139,49,0
0,53,1,8.152500139,49,0
0,0,1,8.152500139,49,0
0,2,0,8.152500139,49,0
0,7,1,8.152500139,49,0
1,56,0,8.152500139,49,0
0,24,1,8.152500139,49,0
1,78,1,8.152500139,49,0
0,6,1,8.152500139,49,0
1,19,1,8.152500139,49,0
0,88,1,8.152500139,49,0
0,70,1,8.152500139,49,0
0,16,0,8.152500139,49,0
0,0,1,8.152500139,49,0
1,0,1,8.152500139,49,0
0,67,0,8.152500139,49,0
0,0,1,8.152500139,49,0
0,84,1,8.152500139,49,0
0,0,1,8.152500139,49,0
0,0,0,8.152500139,49,0
0,0,0,8.152500139,49,0
0,64,1,8.152500139,49,0
0,20,0,8.152500139,49,0
1,0,1,8.152500139,49,0
0,11,0,8.152500139,49,0
1,43,0,8.152500139,49,0
0,46,0,8.152500139,49,0
0,0,1,8.152500139,49,0
0,1,0,8.152500139,49,0
0,69,0,8.152500139,49,0
1,56,1,8.152500139,49,0
0,37,1,8.152500139,49,0
0,0,1,8.152500139,49,0
1,26,1,8.152500139,49,0
0,97,1,8.152500139,49,0
0,6,0,8.152500139,49,0
0,35,1,8.152500139,49,0
0,20,1,8.152500139,49,0
0,53,0,8.152500139,49,0
0,60,0,8.152500139,49,0
1,0,1,8.152500139,49,0
0,0,0,8.152500139,49,0
0,70,0,8.152500139,49,0
0,0,0,8.152500139,49,0
0,0,0,8.152500139,49,0
0,59,0,8.152500139,49,0
0,87,1,8.152500139,49,0
1,45,0,8.152500139,49,0
0,20,1,8.152500139,49,0
1,99,0,0.964739072,170,1
0,0,1,0.964739072,170,1
0,0,1,0.964739072,170,1
0,70,0,0.964739072,170,1
0,0,0,0.964739072,170,1
0,11,1,0.964739072,170,1
1,0,0,0.964739072,170,1
1,0,0,0.964739072,170,1
0,0,0,0.964739072,170,1
0,0,1,0.964739072,170,1
0,0,1,0.964739072,170,1
0,0,1,0.964739072,170,1
2,0,0,0.964739072,170,1
0,0,0,0.964739072,170,1
1,0,1,0.964739072,170,1
0,0,0,0.964739072,170,1
2,0,0,0.964739072,170,1
0,0,1,0.964739072,170,1
0,82,1,0.964739072,170,1
1,0,0,0.964739072,170,1
0,0,1,0.964739072,170,1
0,43,0,0.964739072,170,1
0,82,0,0.964739072,170,1
0,28,0,0.964739072,170,1
0,0,0,0.964739072,170,1
1,81,0,0.964739072,170,1
1,0,0,0.964739072,170,1
0,0,0,0.964739072,170,1
0,0,1,0.964739072,170,1
0,37,1,0.964739072,170,1
1,7,1,0.964739072,170,1
0,24,0,0.964739072,170,1
1,90,1,0.964739072,170,1
0,0,0,0.964739072,170,1
0,78,1,0.964739072,170,1
3,0,0,0.964739072,170,1
0,34,0,0.964739072,170,1
1,33,1,0.964739072,170,1
0,32,1,0.964739072,170,1
1,0,1,0.964739072,170,1
0,42,0,0.964739072,170,1
0,26,1,0.964739072,170,1
2,0,0,0.964739072,170,1
0,0,1,0.964739072,170,1
2,22,0,0.964739072,170,1
0,26,0,0.964739072,170,1
0,0,0,0.964739072,170,1
0,80,1,0.964739072,170,1
0,55,0,0.964739072,170,1
0,13,0,0.964739072,170,1
0,4,1,3.76929133,97,1
0,55,0,3.76929133,97,1
0,0,1,3.76929133,97,1
1,3,0,3.76929133,97,1
0,38,1,3.76929133,97,1
0,87,0,3.76929133,97,1
0,0,1,3.76929133,97,1
0,30,1,3.76929133,97,1
0,51,1,3.76929133,97,1
1,38,1,3.76929133,97,1
1,31,0,3.76929133,97,1
0,89,0,3.76929133,97,1
1,90,0,3.76929133,97,1
1,71,0,3.76929133,97,1
0,0,0,3.76929133,97,1
0,45,1,3.76929133,97,1
0,95,0,3.76929133,97,1
0,0,0,3.76929133,97,1
0,0,1,3.76929133,97,1
0,40,1,3.76929133,97,1
0,0,0,3.76929133,97,1
0,70,1,3.76929133,97,1
0,0,1,3.76929133,97,1
0,92,0,3.76929133,97,1
0,20,0,3.76929133,97,1
0,0,0,3.76929133,97,1
0,0,1,3.76929133,97,1
0,0,1,3.76929133,97,1
0,44,1,3.76929133,97,1
0,24,1,3.76929133,97,1
0,0,0,3.76929133,97,1
0,0,0,3.76929133,97,1
0,0,1,3.76929133,97,1
0,0,0,3.76929133,97,1
0,71,1,3.76929133,97,1
0,0,1,3.76929133,97,1
0,0,1,3.76929133,97,1
0,0,1,3.76929133,97,1
0,20,1,3.76929133,97,1
1,30,1,3.76929133,97,1
0,85,0,3.76929133,97,1
0,0,1,3.76929133,97,1
0,47,1,3.76929133,97,1
1,0,1,3.76929133,97,1
0,0,1,3.76929133,97,1
0,81,0,3.76929133,97,1
0,0,0,3.76929133,97,1
0,0,0,3.76929133,97,1
0,93,0,3.76929133,97,1
0,0,0,3.76929133,97,1
0,0,1,5.880230423,147,0
0,57,0,5.880230423,147,0
1,52,1,5.880230423,147,0
0,80,0,5.880230423,147,0
0,0,0,5.880230423,147,0
1,24,0,5.880230423,147,0
2,57,0,5.880230423,147,0
1,41,1,5.880230423,147,0
0,29,1,5.880230423,147,0
2,59,0,5.880230423,147,0
3,59,0,5.880230423,147,0
1,9,0,5.880230423,147,0
0,37,1,5.880230423,147,0
0,0,1,5.880230423,147,0
1,81,1,5.880230423,147,0
0,25,1,5.880230423,147,0
1,0,0,5.880230423,147,0
2,0,1,5.880230423,147,0
2,26,1,5.880230423,147,0
0,0,0,5.880230423,147,0
0,23,1,5.880230423,147,0
0,0,1,5.880230423,147,0
1,81,0,5.880230423,147,0
1,0,0,5.880230423,147,0
1,62,1,5.880230423,147,0
0,95,0,5.880230423,147,0
1,11,0,5.880230423,147,0
0,45,1,5.880230423,147,0
1,0,0,5.880230423,147,0
0,34,1,5.880230423,147,0
0,0,0,5.880230423,147,0
2,0,0,5.880230423,147,0
1,23,1,5.880230423,147,0
0,2,1,5.880230423,147,0
0,65,0,5.880230423,147,0
0,7,1,5.880230423,147,0
1,0,1,5.880230423,147,0
0,9,0,5.880230423,147,0
1,14,0,5.880230423,147,0
1,0,0,5.880230423,147,0
0,0,0,5.880230423,147,0
1,0,1,5.880230423,147,0
0,36,1,5.880230423,147,0
0,79,1,5.880230423,147,0
0,0,1,5.880230423,147,0
0,0,1,5.880230423,147,0
0,38,0,5.880230423,147,0
2,6,1,5.880230423,147,0
1,80,0,5.880230423,147,0
0,0,0,5.880230423,147,0
0,0,0,2.191440778,75,1
0,0,0,2.191440778,75,1
0,0,1,2.191440778,75,1
0,0,0,2.191440778,75,1
2,0,1,2.191440778,75,1
2,0,0,2.191440778,75,1
1,0,1,2.191440778,75,1
0,5,0,2.191440778,75,1
0,0,1,2.191440778,75,1
1,51,1,2.191440778,75,1
1,0,1,2.191440778,75,1
1,0,1,2.191440778,75,1
1,83,0,2.191440778,75,1
0,0,0,2.191440778,75,1
1,74,0,2.191440778,75,1
0,38,0,2.191440778,75,1
0,85,1,2.191440778,75,1
1,38,1,2.191440778,75,1
0,29,0,2.191440778,75,1
0,0,0,2.191440778,75,1
4,19,0,2.191440778,75,1
0,21,0,2.191440778,75,1
0,49,0,2.191440778,75,1
4,17,0,2.191440778,75,1
2,0,1,2.191440778,75,1
1,0,1,2.191440778,75,1
1,16,0,2.191440778,75,1
1,44,0,2.191440778,75,1
0,36,1,2.191440778,75,1
0,0,0,2.191440778,75,1
3,4,1,2.191440778,75,1
3,0,1,2.191440778,75,1
2,0,1,2.191440778,75,1
0,0,0,2.191440778,75,1
0,0,1,2.191440778,75,1
0,37,0,2.191440778,75,1
1,0,1,2.191440778,75,1
0,3,0,2.191440778,75,1
0,0,0,2.191440778,75,1
1,18,0,2.191440778,75,1
2,0,0,2.191440778,75,1
0,0,1,2.191440778,75,1
0,36,1,2.191440778,75,1
1,0,0,2.191440778,75,1
0,0,1,2.191440778,75,1
2,24,0,2.191440778,75,1
0,19,0,2.191440778,75,1
1,0,0,2.191440778,75,1
0,0,0,2.191440778,75,1
1,0,1,2.191440778,75,1
1,85,1,5.076184401,198,0
0,10,0,5.076184401,198,0
0,0,1,5.076184401,198,0
1,4,0,5.076184401,198,0
1,75,0,5.076184401,198,0
0,49,0,5.076184401,198,0
1,84,0,5.076184401,198,0
4,62,1,5.076184401,198,0
2,0,0,5.076184401,198,0
1,0,1,5.076184401,198,0
0,30,0,5.076184401,198,0
1,86,1,5.076184401,198,0
0,0,1,5.076184401,198,0
1,23,1,5.076184401,198,0
3,62,0,5.076184401,198,0
0,0,0,5.076184401,198,0
0,46,1,5.076184401,198,0
1,99,1,5.076184401,198,0
0,90,1,5.076184401,198,0
0,23,1,5.076184401,198,0
1,0,0,5.076184401,198,0
0,90,1,5.076184401,198,0
1,0,0,5.076184401,198,0
1,0,0,5.076184401,198,0
1,0,0,5.076184401,198,0
0,45,0,5.076184401,198,0
0,0,0,5.076184401,198,0
0,56,1,5.076184401,198,0
0,0,1,5.076184401,198,0
2,0,1,5.076184401,198,0
0,0,1,5.076184401,198,0
1,0,0,5.076184401,198,0
2,65,0,5.076184401,198,0
1,6,0,5.076184401,198,0
0,72,0,5.076184401,198,0
0,58,1,5.076184401,198,0
1,0,0,5.076184401,198,0
1,41,0,5.076184401,198,0
0,84,0,5.076184401,198,0
1,73,0,5.076184401,198,0
0,49,0,5.076184401,198,0
0,0,1,5.076184401,198,0
1,0,1,5.076184401,198,0
0,0,0,5.076184401,198,0
0,60,0,5.076184401,198,0
1,94,0,5.076184401,198,0
0,0,1,5.076184401,198,0
0,0,1,5.076184401,198,0
1,79,0,5.076184401,198,0
0,93,1,5.076184401,198,0
1,77,0,4.645523715,92,0
0,0,1,4.645523715,92,0
0,0,0,4.645523715,92,0
0,63,1,4.645523715,92,0
1,16,0,4.645523715,92,0
0,0,1,4.645523715,92,0
0,97,0,4.645523715,92,0
0,45,1,4.645523715,92,0
0,0,0,4.645523715,92,0
0,0,0,4.645523715,92,0
1,0,0,4.645523715,92,0
2,75,1,4.645523715,92,0
1,0,0,4.645523715,92,0
0,0,1,4.645523715,92,0
0,27,1,4.645523715,92,0
0,35,1,4.645523715,92,0
0,4,1,4.645523715,92,0
0,0,0,4.645523715,92,0
0,0,1,4.645523715,92,0
0,0,1,4.645523715,92,0
0,0,1,4.645523715,92,0
0,0,0,4.645523715,92,0
0,0,1,4.645523715,92,0
0,79,0,4.645523715,92,0
0,4,0,4.645523715,92,0
0,85,1,4.645523715,92,0
0,0,0,4.645523715,92,0
0,0,0,4.645523715,92,0
0,0,1,4.645523715,92,0
1,0,1,4.645523715,92,0
0,0,0,4.645523715,92,0
0,0,1,4.645523715,92,0
0,0,1,4.645523715,92,0
1,97,0,4.645523715,92,0
0,0,0,4.645523715,92,0
0,83,0,4.645523715,92,0
0,0,0,4.645523715,92,0
0,8,0,4.645523715,92,0
0,47,1,4.645523715,92,0
0,0,0,4.645523715,92,0
0,38,0,4.645523715,92,0
1,52,0,4.645523715,92,0
0,0,1,4.645523715,92,0
0,0,0,4.645523715,92,0
0,0,1,4.645523715,92,0
0,0,1,4.645523715,92,0
1,0,0,4.645523715,92,0
